,IV_NN
2017,0.19867496192455292
2018,0.19867217540740967
2019,0.1986694633960724
2020,0.19866666197776794
2021,0.1986638605594635
2022,0.19866114854812622
2023,0.19865840673446655
2024,0.19865557551383972
2025,0.19865275919437408
2026,0.198650062084198
2027,0.1986474096775055
2028,0.19864465296268463
2029,0.198641836643219
2030,0.1986391246318817
2031,0.19863635301589966
2032,0.1986335813999176
2033,0.19863083958625793
2034,0.19862809777259827
2035,0.19862529635429382
2036,0.19862252473831177
2037,0.1986197680234909
2038,0.19861699640750885
2039,0.19861435890197754
2040,0.19861148297786713
2041,0.19860878586769104
2042,0.19860601425170898
2043,0.19860327243804932
2044,0.19860050082206726
2045,0.19859766960144043
2046,0.19859489798545837
2047,0.1986149698495865
2048,0.19866439700126648
2049,0.19871385395526886
2050,0.19876322150230408
2051,0.19881266355514526
2052,0.19886210560798645
2053,0.19891130924224854
2054,0.19896084070205688
2055,0.19901032745838165
2056,0.19905976951122284
2057,0.19910910725593567
2058,0.19915853440761566
2059,0.19920796155929565
2060,0.1992572844028473
2061,0.19930684566497803
2062,0.19935622811317444
2063,0.19940567016601562
2064,0.19945508241653442
2065,0.19950446486473083
2066,0.19941291213035583
2067,0.19925595819950104
2068,0.19909903407096863
2069,0.19894197583198547
2070,0.19878500699996948
2071,0.1986280381679535
2072,0.19847100973129272
2073,0.1983141154050827
2074,0.19815704226493835
2075,0.19800016283988953
2076,0.19784311950206757
2077,0.19768621027469635
2078,0.19752910733222961
2079,0.197372168302536
2080,0.197215273976326
2081,0.19705826044082642
2082,0.19690120220184326
2083,0.19674427807331085
2084,0.19658730924129486
2085,0.19643035531044006
2086,0.19627328217029572
2087,0.19611628353595734
2088,0.19612446427345276
2089,0.19623792171478271
2090,0.19635140895843506
2091,0.19646471738815308
2092,0.1965782642364502
2093,0.1965997815132141
2094,0.19654415547847748
2095,0.19648832082748413
2096,0.19643257558345795
2097,0.19637681543827057
2098,0.1963210105895996
2099,0.1962626874446869
2100,0.19867491722106934
2101,0.19863754510879517
2102,0.19860011339187622
2103,0.19856269657611847
2104,0.19852527976036072
2105,0.19848783314228058
2106,0.19845044612884521
2107,0.19841304421424866
2108,0.19837558269500732
2109,0.19833815097808838
2110,0.1983008086681366
2111,0.19826334714889526
2112,0.1982259452342987
2113,0.19821441173553467
2114,0.1982116401195526
2115,0.19820883870124817
2116,0.19820617139339447
2117,0.19820329546928406
2118,0.19820065796375275
2119,0.1981978416442871
2120,0.19819514453411102
2121,0.19819241762161255
2122,0.19818957149982452
2123,0.19818685948848724
2124,0.198184072971344
2125,0.19818134605884552
2126,0.19817857444286346
2127,0.19817575812339783
2128,0.19817304611206055
2129,0.1981702744960785
2130,0.19816753268241882
2131,0.19816476106643677
2132,0.1981620490550995
2133,0.19815924763679504
2134,0.19815652072429657
2135,0.19815370440483093
2136,0.19815100729465485
2137,0.19814817607402802
2138,0.19814547896385193
2139,0.19814273715019226
2140,0.19813987612724304
2141,0.19813722372055054
2142,0.1981344223022461
2143,0.19813168048858643
2144,0.19812890887260437
2145,0.1981261670589447
2146,0.19812339544296265
2147,0.19814454019069672
2148,0.1981939971446991
2149,0.19824346899986267
2150,0.19829285144805908
2151,0.19834226369857788
2152,0.19839166104793549
2153,0.19844113290309906
2154,0.19849053025245667
2155,0.19853991270065308
2156,0.19858932495117188
2157,0.19863878190517426
2158,0.19868817925453186
2159,0.19873763620853424
2160,0.19878704845905304
2161,0.19883646070957184
2162,0.1988859325647354
2163,0.1989353597164154
2164,0.19898463785648346
2165,0.19903406500816345
2166,0.198893204331398
2167,0.198736310005188
2168,0.19857938587665558
2169,0.19842226803302765
2170,0.19826531410217285
2171,0.19810834527015686
2172,0.19795137643814087
2173,0.19779440760612488
2174,0.19763746857643127
2175,0.1974804401397705
2176,0.19732344150543213
2177,0.19716644287109375
2178,0.19700954854488373
2179,0.19685249030590057
2180,0.1966955065727234
2181,0.196538507938385
2182,0.1963815689086914
2183,0.19622458517551422
2184,0.19606760144233704
2185,0.19591067731380463
2186,0.19575366377830505
2187,0.19559672474861145
2188,0.19563888013362885
2189,0.19575239717960358
2190,0.19586585462093353
2191,0.1959792524576187
2192,0.1960926502943039
2193,0.1961292326450348
2194,0.1960734874010086
2195,0.19601768255233765
2196,0.19596199691295624
2197,0.1959061324596405
2198,0.19585034251213074
2199,0.19579359889030457
2200,0.198192298412323
2201,0.19815491139888763
2202,0.1981174349784851
2203,0.19808000326156616
2204,0.198042631149292
2205,0.19800518453121185
2206,0.1979677379131317
2207,0.19793041050434113
2208,0.19789299368858337
2209,0.19785559177398682
2210,0.19781818985939026
2211,0.19778072834014893
2212,0.1977446973323822
2213,0.19774189591407776
2214,0.19773909449577332
2215,0.19773635268211365
2216,0.19773370027542114
2217,0.1977308839559555
2218,0.19772812724113464
2219,0.19772538542747498
2220,0.19772258400917053
2221,0.19771987199783325
2222,0.1977171003818512
2223,0.1977144032716751
2224,0.19771155714988708
2225,0.19770881533622742
2226,0.19770605862140656
2227,0.19770324230194092
2228,0.1977005898952484
2229,0.19769781827926636
2230,0.19769500195980072
2231,0.19769224524497986
2232,0.1976895034313202
2233,0.19768677651882172
2234,0.19768400490283966
2235,0.19768118858337402
2236,0.19767850637435913
2237,0.19767576456069946
2238,0.19767306745052338
2239,0.19767019152641296
2240,0.1976674199104309
2241,0.19766467809677124
2242,0.1976618766784668
2243,0.19765916466712952
2244,0.19765645265579224
2245,0.197653666138649
2246,0.1976509541273117
2247,0.1976732611656189
2248,0.1977226436138153
2249,0.1977720856666565
2250,0.1978214681148529
2251,0.19787092506885529
2252,0.19792038202285767
2253,0.19796979427337646
2254,0.19801923632621765
2255,0.19806866347789764
2256,0.19811809062957764
2257,0.19816750288009644
2258,0.19821684062480927
2259,0.19826632738113403
2260,0.19831573963165283
2261,0.19836506247520447
2262,0.19841456413269043
2263,0.19846391677856445
2264,0.19851332902908325
2265,0.19852948188781738
2266,0.1983725130558014
2267,0.1982155591249466
2268,0.19805854558944702
2269,0.1979016363620758
2270,0.19774463772773743
2271,0.19758766889572144
2272,0.19743064045906067
2273,0.19727370142936707
2274,0.1971166729927063
2275,0.1969596892595291
2276,0.1968027949333191
2277,0.1966457962989807
2278,0.1964888572692871
2279,0.19633184373378754
2280,0.1961749643087387
2281,0.19601786136627197
2282,0.19586092233657837
2283,0.1957038938999176
2284,0.1955469250679016
2285,0.19538992643356323
2286,0.19523301720619202
2287,0.19507601857185364
2288,0.1951523721218109
2289,0.1952657848596573
2290,0.19537925720214844
2291,0.1954927146434784
2292,0.19560617208480835
2293,0.1956576108932495
2294,0.19560183584690094
2295,0.19554603099822998
2296,0.1954902559518814
2297,0.19543445110321045
2298,0.1953786015510559
2299,0.19532272219657898
2300,0.1977086067199707
2301,0.19767135381698608
2302,0.19763386249542236
2303,0.19759643077850342
2304,0.19755896925926208
2305,0.1975216269493103
2306,0.19748422503471375
2307,0.19744673371315002
2308,0.19740930199623108
2309,0.19737198948860168
2310,0.19733454287052155
2311,0.19729706645011902
2312,0.1972711831331253
2313,0.19726845622062683
2314,0.1972656548023224
2315,0.19726300239562988
2316,0.19726017117500305
2317,0.19725744426250458
2318,0.19725456833839417
2319,0.19725193083286285
2320,0.197249174118042
2321,0.19724632799625397
2322,0.19724364578723907
2323,0.19724085927009583
2324,0.197238028049469
2325,0.1972353607416153
2326,0.19723260402679443
2327,0.19722983241081238
2328,0.19722706079483032
2329,0.19722434878349304
2330,0.19722160696983337
2331,0.19721873104572296
2332,0.19721607863903046
2333,0.1972132921218872
2334,0.19721053540706635
2335,0.1972077339887619
2336,0.19720502197742462
2337,0.19720225036144257
2338,0.1971995234489441
2339,0.19719672203063965
2340,0.19719403982162476
2341,0.1971912533044815
2342,0.19718852639198303
2343,0.19718573987483978
2344,0.19718286395072937
2345,0.19718021154403687
2346,0.1971774697303772
2347,0.19720104336738586
2348,0.1972503960132599
2349,0.1972997933626175
2350,0.19734925031661987
2351,0.19739863276481628
2352,0.1974480301141739
2353,0.19749754667282104
2354,0.19754689931869507
2355,0.19759634137153625
2356,0.19764573872089386
2357,0.19769519567489624
2358,0.19774459302425385
2359,0.19779402017593384
2360,0.19784340262413025
2361,0.19789284467697144
2362,0.19794228672981262
2363,0.1979917287826538
2364,0.1980411410331726
2365,0.19800777733325958
2366,0.19785071909427643
2367,0.19769376516342163
2368,0.19753682613372803
2369,0.19737988710403442
2370,0.19722285866737366
2371,0.19706594944000244
2372,0.19690892100334167
2373,0.1967519372701645
2374,0.19659504294395447
2375,0.19643795490264893
2376,0.19628103077411652
2377,0.1961241066455841
2378,0.19596707820892334
2379,0.19581012427806854
2380,0.19565312564373016
2381,0.19549614191055298
2382,0.195339173078537
2383,0.19518211483955383
2384,0.19502519071102142
2385,0.19486825168132782
2386,0.1947113424539566
2387,0.19455432891845703
2388,0.1946648508310318
2389,0.19477829337120056
2390,0.19489169120788574
2391,0.1950051188468933
2392,0.1951185166835785
2393,0.19518503546714783
2394,0.19512921571731567
2395,0.19507336616516113
2396,0.19501757621765137
2397,0.1949617713689804
2398,0.19490592181682587
2399,0.1948501616716385
2400,0.19722400605678558
2401,0.19718670845031738
2402,0.19714921712875366
2403,0.1971118152141571
2404,0.19707435369491577
2405,0.1970369517803192
2406,0.19699954986572266
2407,0.19696207344532013
2408,0.19692465662956238
2409,0.1968873143196106
2410,0.19684989750385284
2411,0.1968124657869339
2412,0.1967967450618744
2413,0.1967940330505371
2414,0.19679126143455505
2415,0.196788489818573
2416,0.19678565859794617
2417,0.19678300619125366
2418,0.19678017497062683
2419,0.19677749276161194
2420,0.19677475094795227
2421,0.19677197933197021
2422,0.196769118309021
2423,0.1967664361000061
2424,0.19676364958286285
2425,0.19676092267036438
2426,0.19675815105438232
2427,0.19675543904304504
2428,0.196752667427063
2429,0.19674977660179138
2430,0.19674712419509888
2431,0.1967443823814392
2432,0.19674168527126312
2433,0.1967388540506363
2434,0.19673606753349304
2435,0.19673332571983337
2436,0.19673055410385132
2437,0.19672776758670807
2438,0.1967250108718872
2439,0.19672229886054993
2440,0.19671955704689026
2441,0.19671674072742462
2442,0.19671398401260376
2443,0.19671127200126648
2444,0.1967085301876068
2445,0.19670580327510834
2446,0.19670307636260986
2447,0.19672773778438568
2448,0.19677717983722687
2449,0.19682654738426208
2450,0.19687600433826447
2451,0.19692540168762207
2452,0.19697493314743042
2453,0.19702431559562683
2454,0.19707366824150085
2455,0.19712311029434204
2456,0.19717250764369965
2457,0.19722193479537964
2458,0.19727139174938202
2459,0.1973208487033844
2460,0.19737020134925842
2461,0.1974196434020996
2462,0.1974690556526184
2463,0.19751854240894318
2464,0.1975678950548172
2465,0.19748494029045105
2466,0.19732797145843506
2467,0.19717104732990265
2468,0.1970140039920807
2469,0.1968570351600647
2470,0.19670003652572632
2471,0.1965431571006775
2472,0.19638612866401672
2473,0.19622913002967834
2474,0.19607222080230713
2475,0.19591516256332397
2476,0.19575826823711395
2477,0.19560115039348602
2478,0.1954442262649536
2479,0.19528725743293762
2480,0.19513025879859924
2481,0.19497328996658325
2482,0.19481630623340607
2483,0.1946592926979065
2484,0.19450238347053528
2485,0.1943453848361969
2486,0.1941884309053421
2487,0.19406288862228394
2488,0.1941763013601303
2489,0.19428972899913788
2490,0.19440312683582306
2491,0.19451652467250824
2492,0.19462977349758148
2493,0.1947113573551178
2494,0.19465553760528564
2495,0.19459982216358185
2496,0.1945439577102661
2497,0.1944882571697235
2498,0.19443240761756897
2499,0.19437654316425323
2500,0.19673842191696167
2501,0.1967010200023651
2502,0.1966635286808014
2503,0.19662617146968842
2504,0.1965886950492859
2505,0.19655141234397888
2506,0.19651395082473755
2507,0.196476548910141
2508,0.19643916189670563
2509,0.19640174508094788
2510,0.19636425375938416
2511,0.1963268518447876
2512,0.19632142782211304
2513,0.1963185966014862
2514,0.1963159441947937
2515,0.19631311297416687
2516,0.196310356259346
2517,0.19630753993988037
2518,0.1963048130273819
2519,0.1963021159172058
2520,0.19629937410354614
2521,0.1962965428829193
2522,0.19629381597042084
2523,0.19629105925559998
2524,0.19628821313381195
2525,0.19628553092479706
2526,0.1962827742099762
2527,0.19628000259399414
2528,0.19627726078033447
2529,0.19627445936203003
2530,0.19627171754837036
2531,0.19626900553703308
2532,0.19626617431640625
2533,0.19626346230506897
2534,0.1962607055902481
2535,0.19625794887542725
2536,0.1962551772594452
2537,0.19625240564346313
2538,0.19624963402748108
2539,0.19624686241149902
2540,0.19624412059783936
2541,0.19624143838882446
2542,0.196238711476326
2543,0.19623582065105438
2544,0.19623316824436188
2545,0.19623038172721863
2546,0.19622761011123657
2547,0.19625355303287506
2548,0.19630298018455505
2549,0.19635246694087982
2550,0.19640181958675385
2551,0.19645124673843384
2552,0.1965007334947586
2553,0.19655007123947144
2554,0.19659951329231262
2555,0.19664886593818665
2556,0.19669833779335022
2557,0.19674772024154663
2558,0.19679716229438782
2559,0.1968466341495514
2560,0.196896031498909
2561,0.19694536924362183
2562,0.19699490070343018
2563,0.1970442831516266
2564,0.19709372520446777
2565,0.19696110486984253
2566,0.19680410623550415
2567,0.19664713740348816
2568,0.196490079164505
2569,0.1963331401348114
2570,0.1961761862039566
2571,0.1960192620754242
2572,0.19586226344108582
2573,0.19570526480674744
2574,0.19554828107357025
2575,0.19539132714271545
2576,0.1952342987060547
2577,0.19507738947868347
2578,0.19492043554782867
2579,0.1947634220123291
2580,0.1946064531803131
2581,0.19444945454597473
2582,0.19429247081279755
2583,0.19413545727729797
2584,0.19397848844528198
2585,0.1938214898109436
2586,0.19366449117660522
2587,0.19357332587242126
2588,0.19368672370910645
2589,0.19380009174346924
2590,0.19391345977783203
2591,0.19402679800987244
2592,0.1941402405500412
2593,0.19423682987689972
2594,0.19418108463287354
2595,0.194125235080719
2596,0.19406943023204803
2597,0.19401368498802185
2598,0.19395773112773895
2599,0.19390198588371277
2600,0.19625186920166016
2601,0.19621451199054718
2602,0.19617703557014465
2603,0.1961396187543869
2604,0.19610223174095154
2605,0.1960647702217102
2606,0.19602736830711365
2607,0.19598990678787231
2608,0.19595256447792053
2609,0.19591519236564636
2610,0.19587764143943787
2611,0.19584785401821136
2612,0.19584506750106812
2613,0.19584229588508606
2614,0.19583946466445923
2615,0.19583679735660553
2616,0.1958339810371399
2617,0.19583122432231903
2618,0.19582851231098175
2619,0.1958256959915161
2620,0.19582292437553406
2621,0.19582024216651917
2622,0.1958175003528595
2623,0.19581469893455505
2624,0.195811927318573
2625,0.19580912590026855
2626,0.19580639898777008
2627,0.195803701877594
2628,0.19580090045928955
2629,0.19579824805259705
2630,0.195795476436615
2631,0.19579266011714935
2632,0.19578996300697327
2633,0.19578713178634644
2634,0.1957843005657196
2635,0.1957816332578659
2636,0.1957787573337555
2637,0.1957760751247406
2638,0.1957733929157257
2639,0.19577068090438843
2640,0.1957678198814392
2641,0.19576507806777954
2642,0.1957622766494751
2643,0.19575954973697662
2644,0.19575674831867218
2645,0.1957540512084961
2646,0.19575129449367523
2647,0.19577842950820923
2648,0.19582785665988922
2649,0.19587726891040802
2650,0.19592663645744324
2651,0.195976123213768
2652,0.1960255205631256
2653,0.1960749626159668
2654,0.1961243748664856
2655,0.19617381691932678
2656,0.1962232142686844
2657,0.1962725818157196
2658,0.19632206857204437
2659,0.19637146592140198
2660,0.1964208334684372
2661,0.19647029042243958
2662,0.19651976227760315
2663,0.19656914472579956
2664,0.19659313559532166
2665,0.19643615186214447
2666,0.19627916812896729
2667,0.19612225890159607
2668,0.1959652453660965
2669,0.1958083212375641
2670,0.19565126299858093
2671,0.19549432396888733
2672,0.19533725082874298
2673,0.19518035650253296
2674,0.19502338767051697
2675,0.1948663294315338
2676,0.1947094053030014
2677,0.19455239176750183
2678,0.19439546763896942
2679,0.19423842430114746
2680,0.19408147037029266
2681,0.19392451643943787
2682,0.1937674880027771
2683,0.1936105191707611
2684,0.1934536099433899
2685,0.19329652190208435
2686,0.19313953816890717
2687,0.1930827796459198
2688,0.1931961327791214
2689,0.19330942630767822
2690,0.1934228539466858
2691,0.1935361921787262
2692,0.1936495304107666
2693,0.19376134872436523
2694,0.19370552897453308
2695,0.19364964962005615
2696,0.19359400868415833
2697,0.193538099527359
2698,0.19348229467868805
2699,0.1934128999710083
2700,0.19576431810855865
2701,0.19572694599628448
2702,0.19568949937820435
2703,0.19565200805664062
2704,0.19561469554901123
2705,0.1955772191286087
2706,0.19553986191749573
2707,0.19550244510173798
2708,0.19546502828598022
2709,0.1954275369644165
2710,0.19539012014865875
2711,0.1953703910112381
2712,0.1953677535057068
2713,0.19536492228507996
2714,0.1953621506690979
2715,0.19535955786705017
2716,0.19535675644874573
2717,0.19535395503044128
2718,0.19535121321678162
2719,0.19534844160079956
2720,0.19534564018249512
2721,0.19534286856651306
2722,0.19534017145633698
2723,0.1953374147415161
2724,0.19533461332321167
2725,0.195331871509552
2726,0.19532912969589233
2727,0.19532638788223267
2728,0.195323646068573
2729,0.19532093405723572
2730,0.1953180432319641
2731,0.19531536102294922
2732,0.19531258940696716
2733,0.19530978798866272
2734,0.19530704617500305
2735,0.19530436396598816
2736,0.19530165195465088
2737,0.19529882073402405
2738,0.195296049118042
2739,0.19529327750205994
2740,0.19529058039188385
2741,0.1952877640724182
2742,0.19528496265411377
2743,0.1952822357416153
2744,0.19527944922447205
2745,0.19527673721313477
2746,0.1952739655971527
2747,0.195302352309227
2748,0.1953517496585846
2749,0.19540120661258698
2750,0.195450559258461
2751,0.19550004601478577
2752,0.19554942846298218
2753,0.19559893012046814
2754,0.19564828276634216
2755,0.19569773972034454
2756,0.19574712216854095
2757,0.19579654932022095
2758,0.19584602117538452
2759,0.19589540362358093
2760,0.19594484567642212
2761,0.19599419832229614
2762,0.19604355096817017
2763,0.19609302282333374
2764,0.19606716930866241
2765,0.19591018557548523
2766,0.19575321674346924
2767,0.19559623301029205
2768,0.19543929398059845
2769,0.19528232514858246
2770,0.1951252967119217
2771,0.19496837258338928
2772,0.19481129944324493
2773,0.19465437531471252
2774,0.19449742138385773
2775,0.19434037804603577
2776,0.19418340921401978
2777,0.19402647018432617
2778,0.1938694715499878
2779,0.19371244311332703
2780,0.1935555338859558
2781,0.19339847564697266
2782,0.1932414472103119
2783,0.1930844485759735
2784,0.1929274946451187
2785,0.19277048110961914
2786,0.19261346757411957
2787,0.1925911009311676
2788,0.19270451366901398
2789,0.1928178369998932
2790,0.19293124973773956
2791,0.19304460287094116
2792,0.19315794110298157
2793,0.19327130913734436
2794,0.19322913885116577
2795,0.19317319989204407
2796,0.19311736524105072
2797,0.19306157529354095
2798,0.19300569593906403
2799,0.19290241599082947
2800,0.19527572393417358
2801,0.1952384114265442
2802,0.19520094990730286
2803,0.1951635181903839
2804,0.19512616097927094
2805,0.19508865475654602
2806,0.19505122303962708
2807,0.19501391053199768
2808,0.19497649371623993
2809,0.19493906199932098
2810,0.19490161538124084
2811,0.19489212334156036
2812,0.19488942623138428
2813,0.19488665461540222
2814,0.19488392770290375
2815,0.19488130509853363
2816,0.19487842917442322
2817,0.19487564265727997
2818,0.1948728859424591
2819,0.19487011432647705
2820,0.19486743211746216
2821,0.19486457109451294
2822,0.19486194849014282
2823,0.19485913217067719
2824,0.19485631585121155
2825,0.19485357403755188
2826,0.19485075771808624
2827,0.19484815001487732
2828,0.1948453187942505
2829,0.19484254717826843
2830,0.19483983516693115
2831,0.1948370337486267
2832,0.19483429193496704
2833,0.19483153522014618
2834,0.1948288232088089
2835,0.19482603669166565
2836,0.1948232501745224
2837,0.19482049345970154
2838,0.19481772184371948
2839,0.19481498003005981
2840,0.19481229782104492
2841,0.1948094666004181
2842,0.19480673968791962
2843,0.19480395317077637
2844,0.1948012113571167
2845,0.19479846954345703
2846,0.19479569792747498
2847,0.1948254108428955
2848,0.19487468898296356
2849,0.19492411613464355
2850,0.19497351348400116
2851,0.19502297043800354
2852,0.19507238268852234
2853,0.19512180984020233
2854,0.19517120718955994
2855,0.19522064924240112
2856,0.19527006149291992
2857,0.19531947374343872
2858,0.1953689157962799
2859,0.1954183578491211
2860,0.19546762108802795
2861,0.19551710784435272
2862,0.1955665946006775
2863,0.1956159621477127
2864,0.1955401748418808
2865,0.19538317620754242
2866,0.19522610306739807
2867,0.19506914913654327
2868,0.1949121654033661
2869,0.19475522637367249
2870,0.1945982426404953
2871,0.19444125890731812
2872,0.19428430497646332
2873,0.19412732124328613
2874,0.19397038221359253
2875,0.19381336867809296
2876,0.19365638494491577
2877,0.1934993714094162
2878,0.193342387676239
2879,0.19318538904190063
2880,0.19302842020988464
2881,0.19287142157554626
2882,0.19271445274353027
2883,0.19255739450454712
2884,0.19240045547485352
2885,0.1922432780265808
2886,0.19208630919456482
2887,0.1920984983444214
2888,0.19221188127994537
2889,0.19232523441314697
2890,0.19243860244750977
2891,0.19255197048187256
2892,0.19266536831855774
2893,0.19277870655059814
2894,0.19275155663490295
2895,0.19269561767578125
2896,0.19263987243175507
2897,0.19258400797843933
2898,0.19252817332744598
2899,0.19239100813865662
2900,0.19478628039360046
2901,0.1947488784790039
2902,0.19471147656440735
2903,0.19467401504516602
2904,0.19463655352592468
2905,0.19459916651248932
2906,0.19456173479557037
2907,0.19452431797981262
2908,0.19448694586753845
2909,0.19444945454597473
2910,0.19441574811935425
2911,0.19441291689872742
2912,0.19441017508506775
2913,0.19440743327140808
2914,0.1944047063589096
2915,0.19440196454524994
2916,0.19439923763275146
2917,0.19439637660980225
2918,0.19439367949962616
2919,0.19439086318016052
2920,0.19438818097114563
2921,0.19438549876213074
2922,0.19438262283802032
2923,0.19437989592552185
2924,0.1943771094083786
2925,0.19437433779239655
2926,0.19437158107757568
2927,0.19436880946159363
2928,0.19436608254909515
2929,0.1943632811307907
2930,0.19436055421829224
2931,0.19435778260231018
2932,0.19435498118400574
2933,0.19435234367847443
2934,0.19434963166713715
2935,0.1943468451499939
2936,0.19434401392936707
2937,0.19434130191802979
2938,0.19433853030204773
2939,0.1943357288837433
2940,0.19433298707008362
2941,0.19433026015758514
2942,0.1943274587392807
2943,0.19432473182678223
2944,0.19432199001312256
2945,0.1943192183971405
2946,0.19431644678115845
2947,0.19434723258018494
2948,0.19439667463302612
2949,0.19444602727890015
2950,0.19449549913406372
2951,0.19454491138458252
2952,0.1945943832397461
2953,0.1946437805891037
2954,0.19469314813613892
2955,0.1947426050901413
2956,0.1947920173406601
2957,0.19484147429466248
2958,0.1948908418416977
2959,0.19494035840034485
2960,0.19498971104621887
2961,0.19503915309906006
2962,0.19508853554725647
2963,0.19513797760009766
2964,0.19501203298568726
2965,0.1948549747467041
2966,0.1946980208158493
2967,0.1945410966873169
2968,0.19438408315181732
2969,0.19422706961631775
2970,0.1940700262784958
2971,0.19391316175460815
2972,0.1937561333179474
2973,0.1935991793870926
2974,0.1934421956539154
2975,0.19328519701957703
2976,0.19312818348407745
2977,0.19297118484973907
2978,0.19281426072120667
2979,0.1926572620868683
2980,0.1925002634525299
2981,0.1923433542251587
2982,0.19218625128269196
2983,0.19202911853790283
2984,0.19187206029891968
2985,0.1917150318622589
2986,0.19155794382095337
2987,0.1916048377752304
2988,0.19171826541423798
2989,0.1918315887451172
2990,0.1919449120759964
2991,0.192058265209198
2992,0.1921716332435608
2993,0.19228495657444
2994,0.1922730654478073
2995,0.19221733510494232
2996,0.19216148555278778
2997,0.19210557639598846
2998,0.19204972684383392
2999,0.191878542304039
3000,0.19429567456245422
3001,0.19425834715366364
3002,0.1942209154367447
3003,0.19418348371982574
3004,0.1941460818052292
3005,0.19410867989063263
3006,0.19407129287719727
3007,0.19403383135795593
3008,0.193996399641037
3009,0.19395902752876282
3010,0.1939355432987213
3011,0.19393283128738403
3012,0.19393005967140198
3013,0.19392722845077515
3014,0.1939244270324707
3015,0.19392165541648865
3016,0.19391889870166779
3017,0.19391629099845886
3018,0.19391345977783203
3019,0.19391068816184998
3020,0.19390800595283508
3021,0.19390520453453064
3022,0.19390243291854858
3023,0.19389964640140533
3024,0.1938968151807785
3025,0.1938941329717636
3026,0.19389145076274872
3027,0.19388875365257263
3028,0.1938859224319458
3029,0.19388318061828613
3030,0.1938803493976593
3031,0.19387762248516083
3032,0.19387485086917877
3033,0.19387215375900269
3034,0.19386932253837585
3035,0.19386661052703857
3036,0.19386383891105652
3037,0.19386103749275208
3038,0.1938583254814148
3039,0.19385555386543274
3040,0.19385281205177307
3041,0.19385004043579102
3042,0.19384723901748657
3043,0.19384455680847168
3044,0.193841814994812
3045,0.19383908808231354
3046,0.19383622705936432
3047,0.19386829435825348
3048,0.1939176619052887
3049,0.19396713376045227
3050,0.19401654601097107
3051,0.1940659135580063
3052,0.19411534070968628
3053,0.19416479766368866
3054,0.19421422481536865
3055,0.19426360726356506
3056,0.19431304931640625
3057,0.19436243176460266
3058,0.19441190361976624
3059,0.19446136057376862
3060,0.19451075792312622
3061,0.1945601999759674
3062,0.19460950791835785
3063,0.19463980197906494
3064,0.19448283314704895
3065,0.19432580471038818
3066,0.19416889548301697
3067,0.1940118372440338
3068,0.1938548982143402
3069,0.1936979591846466
3070,0.19354093074798584
3071,0.19338396191596985
3072,0.19322696328163147
3073,0.1930699199438095
3074,0.1929129958152771
3075,0.19275593757629395
3076,0.19259899854660034
3077,0.19244199991226196
3078,0.1922849863767624
3079,0.1921280473470688
3080,0.19197100400924683
3081,0.19181403517723083
3082,0.1916569173336029
3083,0.19149985909461975
3084,0.1913427710533142
3085,0.19118568301200867
3086,0.19102869927883148
3087,0.1911102831363678
3088,0.19122366607189178
3089,0.191336989402771
3090,0.19145026803016663
3091,0.1915636509656906
3092,0.191677063703537
3093,0.19179028272628784
3094,0.19179370999336243
3095,0.1917378157377243
3096,0.19168204069137573
3097,0.1916261911392212
3098,0.19157040119171143
3099,0.19136512279510498
3100,0.19380417466163635
3101,0.19376683235168457
3102,0.19372934103012085
3103,0.1936919391155243
3104,0.19365453720092773
3105,0.19361722469329834
3106,0.1935798078775406
3107,0.1935422718524933
3108,0.19350489974021912
3109,0.19346746802330017
3110,0.19345438480377197
3111,0.19345152378082275
3112,0.1934487521648407
3113,0.1934460699558258
3114,0.1934431791305542
3115,0.19344055652618408
3116,0.19343778491020203
3117,0.19343498349189758
3118,0.1934322863817215
3119,0.1934295892715454
3120,0.19342678785324097
3121,0.1934240162372589
3122,0.19342124462127686
3123,0.1934184730052948
3124,0.19341573119163513
3125,0.19341295957565308
3126,0.19341018795967102
3127,0.19340738654136658
3128,0.19340470433235168
3129,0.19340190291404724
3130,0.19339913129806519
3131,0.1933964192867279
3132,0.19339364767074585
3133,0.19339090585708618
3134,0.19338813424110413
3135,0.19338539242744446
3136,0.19338259100914001
3137,0.19337986409664154
3138,0.19337716698646545
3139,0.1933743804693222
3140,0.19337159395217896
3141,0.1933688223361969
3142,0.19336611032485962
3143,0.19336330890655518
3144,0.1933606117963791
3145,0.193357914686203
3146,0.19335514307022095
3147,0.19338829815387726
3148,0.19343772530555725
3149,0.19348709285259247
3150,0.19353646039962769
3151,0.19358600676059723
3152,0.19363534450531006
3153,0.19368478655815125
3154,0.19373422861099243
3155,0.19378358125686646
3156,0.19383299350738525
3157,0.19388245046138763
3158,0.19393184781074524
3159,0.1939813196659088
3160,0.1940307319164276
3161,0.1940801441669464
3162,0.1941296011209488
3163,0.19410952925682068
3164,0.1939525157213211
3165,0.19379553198814392
3166,0.19363854825496674
3167,0.19348156452178955
3168,0.19332459568977356
3169,0.19316765666007996
3170,0.19301064312458038
3171,0.1928536593914032
3172,0.19269666075706482
3173,0.19253964722156525
3174,0.19238270819187164
3175,0.19222572445869446
3176,0.1920686960220337
3177,0.19191166758537292
3178,0.19175472855567932
3179,0.19159767031669617
3180,0.1914406418800354
3181,0.1912834793329239
3182,0.1911265254020691
3183,0.19096940755844116
3184,0.19081231951713562
3185,0.19065526127815247
