moneyness,time_to_maturity,kappa,theta,vov,rho,sigma,IV
0.9048374180359595,0.11535353535353536,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1457736530612844
0.9048374180359595,0.11616161616161616,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14526572938087667
0.9048374180359595,0.11696969696969697,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14476307829106683
0.9048374180359595,0.11777777777777779,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1442656091968851
0.9048374180359595,0.11858585858585859,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14531198117698177
0.9048374180359595,0.1193939393939394,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14481939677246877
0.9048374180359595,0.1202020202020202,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14433178799162402
0.9048374180359595,0.12101010101010101,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1453498777093636
0.9048374180359595,0.12181818181818183,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14486698641550874
0.9048374180359595,0.12262626262626262,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14438887624538013
0.9048374180359595,0.12343434343434344,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14537997486200888
0.9048374180359595,0.12424242424242424,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14490642319712124
0.9048374180359595,0.12505050505050505,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14443746914137456
0.9048374180359595,0.12585858585858586,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1439730387777738
0.9048374180359595,0.12666666666666668,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14493823718512025
0.9048374180359595,0.12747474747474746,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14447811463609408
0.9048374180359595,0.12828282828282828,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14402234657728225
0.9048374180359595,0.1290909090909091,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14496291700442926
0.9048374180359595,0.1298989898989899,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14451131803475145
0.9048374180359595,0.13070707070707072,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14406391349957867
0.9048374180359595,0.13151515151515153,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14498091379122996
0.9048374180359595,0.13232323232323231,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14453754604420463
0.9048374180359595,0.13313131313131313,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14409822117980772
0.9048374180359595,0.13393939393939394,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14366287812697703
0.9048374180359595,0.13474747474747475,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14455723037168974
0.9048374180359595,0.13555555555555554,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14412571528846602
0.9048374180359595,0.13636363636363635,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14369804159996175
0.9048374180359595,0.13717171717171717,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14457077092776177
0.9048374180359595,0.13797979797979798,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14414680880985115
0.9048374180359595,0.1387878787878788,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14372655482861138
0.9048374180359595,0.1395959595959596,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14330995524266602
0.9048374180359595,0.14040404040404042,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14416188496782395
0.9048374180359595,0.1412121212121212,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1437488128151308
0.9048374180359595,0.14202020202020202,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1433392712056489
0.9048374180359595,0.14282828282828283,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14417129984243082
0.9048374180359595,0.14363636363636365,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14376518269808047
0.9048374180359595,0.14444444444444443,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1433624783140468
0.9048374180359595,0.14525252525252524,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1441753847148914
0.9048374180359595,0.14606060606060606,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14377600615068925
0.9048374180359595,0.14686868686868687,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14337992824625845
0.9048374180359595,0.14767676767676768,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1429871057868822
0.9048374180359595,0.1484848484848485,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14378160153531788
0.9048374180359595,0.14929292929292928,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14339194878223827
0.9048374180359595,0.1501010101010101,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1430054468696231
0.9048374180359595,0.1509090909090909,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14378226584260054
0.9048374180359595,0.15171717171717172,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14339884578447334
0.9048374180359595,0.1525252525252525,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14301847682332228
0.9048374180359595,0.15333333333333332,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14264111870704382
0.9048374180359595,0.15414141414141413,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14340090498485825
0.9048374180359595,0.15494949494949495,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14302648945039007
0.9048374180359595,0.15575757575757576,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14265499144780056
0.9048374180359595,0.15656565656565657,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1433983935993795
0.9048374180359595,0.1573737373737374,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14302975958699907
0.9048374180359595,0.15818181818181817,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14266395397631385
0.9048374180359595,0.158989898989899,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1433915617896813
0.9048374180359595,0.1597979797979798,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14302854459515227
0.9048374180359595,0.1606060606060606,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14266827061088427
0.9048374180359595,0.1614141414141414,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1423107054606821
0.9048374180359595,0.1622222222222222,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14302308571590666
0.9048374180359595,0.16303030303030303,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14266818917459428
0.9048374180359595,0.16383838383838384,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1423159215032538
0.9048374180359595,0.16464646464646465,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14301360929864435
0.9048374180359595,0.16545454545454547,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14266394224902704
0.9048374180359595,0.16626262626262628,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14231682751995925
0.9048374180359595,0.16707070707070706,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14197223421157015
0.9048374180359595,0.16787878787878788,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14265574831525493
0.9048374180359595,0.16868686868686866,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14231364770696225
0.9048374180359595,0.16949494949494948,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14197399651220038
0.9048374180359595,0.1703030303030303,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14264381279371383
0.9048374180359595,0.1711111111111111,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1423065929064032
0.9048374180359595,0.17191919191919192,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1419717534002783
0.9048374180359595,0.17272727272727273,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14262832899335687
0.9048374180359595,0.17353535353535354,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14229586157385737
0.9048374180359595,0.17434343434343436,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14196570831793917
0.9048374180359595,0.17515151515151514,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14163784250307543
0.9048374180359595,0.17595959595959595,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14228164066278054
0.9048374180359595,0.17676767676767677,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14195605295765612
0.9048374180359595,0.17757575757575755,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14163269023028663
0.9048374180359595,0.17838383838383837,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1422641064342154
0.9048374180359595,0.17919191919191918,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1419429680868823
0.9048374180359595,0.18,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14162399472174253
0.9066672200784035,0.1,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14640821176807564
0.9066672200784035,0.10080808080808082,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14582022460620073
0.9066672200784035,0.10161616161616162,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14707419390307488
0.9066672200784035,0.10242424242424243,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14649287070357742
0.9066672200784035,0.10323232323232323,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1459183866446286
0.9066672200784035,0.10404040404040404,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14535060866783264
0.9066672200784035,0.10484848484848486,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1465656624410043
0.9066672200784035,0.10565656565656566,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14600410611393685
0.9066672200784035,0.10646464646464647,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1454489554111581
0.9066672200784035,0.10727272727272728,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14662747539143997
0.9066672200784035,0.10808080808080808,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1460783068874673
0.9066672200784035,0.1088888888888889,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14553526297476582
0.9066672200784035,0.1096969696969697,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14667911647374082
0.9066672200784035,0.11050505050505051,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14614182852722024
0.9066672200784035,0.11131313131313132,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1456104019362242
0.9066672200784035,0.11212121212121212,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14508473089929985
0.9066672200784035,0.11292929292929293,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14619543566954457
0.9066672200784035,0.11373737373737375,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1456751655650255
0.9066672200784035,0.11454545454545455,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1451604107201431
0.9066672200784035,0.11535353535353536,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14623982618250755
0.9066672200784035,0.11616161616161616,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14573027820057166
0.9066672200784035,0.11696969696969697,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1452260196705797
0.9066672200784035,0.11777777777777779,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1447269597078461
0.9066672200784035,0.11858585858585859,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1457764025620309
0.9066672200784035,0.1193939393939394,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14528224384320776
0.9066672200784035,0.1202020202020202,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14479307665029317
0.9066672200784035,0.12101010101010101,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14581414614587646
0.9066672200784035,0.12181818181818183,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1453297124277035
0.9066672200784035,0.12262626262626262,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14485007510485445
0.9066672200784035,0.12343434343434344,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1458440668414494
0.9066672200784035,0.12424242424242424,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14536900347228657
0.9066672200784035,0.12505050505050505,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14489855238906962
0.9066672200784035,0.12585858585858586,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14443263943884052
0.9066672200784035,0.12666666666666668,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14540064895797478
0.9066672200784035,0.12747474747474746,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14493905843136207
0.9066672200784035,0.12828282828282828,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14448183628755387
0.9066672200784035,0.1290909090909091,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14542513927952636
0.9066672200784035,0.1298989898989899,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14497210036156724
0.9066672200784035,0.13070707070707072,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14452326925229944
0.9066672200784035,0.13151515151515153,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14544292721263014
0.9066672200784035,0.13232323232323231,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1449981465772157
0.9066672200784035,0.13313131313131313,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1445574217079602
0.9066672200784035,0.13393939393939394,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14412069133918523
0.9066672200784035,0.13474747474747475,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14501763035411794
0.9066672200784035,0.13555555555555554,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14458474093952234
0.9066672200784035,0.13636363636363635,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14415570515409518
0.9066672200784035,0.13717171717171717,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1450309530599406
0.9066672200784035,0.13797979797979798,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1446056414314053
0.9066672200784035,0.1387878787878788,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1441840497428828
0.9066672200784035,0.1395959595959596,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1437661240819328
0.9066672200784035,0.14040404040404042,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1446205078029018
0.9066672200784035,0.1412121212121212,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14420612154196288
0.9066672200784035,0.14202020202020202,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14379527705596779
0.9066672200784035,0.14282828282828283,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14462969743350176
0.9066672200784035,0.14363636363636365,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14422228902576636
0.9066672200784035,0.14444444444444443,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14381830422933606
0.9066672200784035,0.14525252525252524,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14463354281569032
0.9066672200784035,0.14606060606060606,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14423289511303686
0.9066672200784035,0.14686868686868687,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14383555855893557
0.9066672200784035,0.14767676767676768,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1434414877949871
0.9066672200784035,0.1484848484848485,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14423825932850423
0.9066672200784035,0.14929292929292928,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14384736901815423
0.9066672200784035,0.1501010101010101,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14345963955550073
0.9066672200784035,0.1509090909090909,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14423867974849672
0.9066672200784035,0.15171717171717172,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1438540425844538
0.9066672200784035,0.1525252525252525,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14347246620260853
0.9066672200784035,0.15333333333333332,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14309391022308343
0.9066672200784035,0.15414141414141413,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1438558660322731
0.9066672200784035,0.15494949494949495,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1434802626079255
0.9066672200784035,0.15575757575757576,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14310758597176748
0.9066672200784035,0.15656565656565657,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1438531075531297
0.9066672200784035,0.1573737373737374,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1434833046083432
0.9066672200784035,0.15818181818181817,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14311633903406729
0.9066672200784035,0.158989898989899,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1438460182221434
0.9066672200784035,0.1597979797979798,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1434818505031547
0.9066672200784035,0.1606060606060606,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1431204346885896
0.9066672200784035,0.1614141414141414,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14276173629330313
0.9066672200784035,0.1622222222222222,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1434761424118539
0.9066672200784035,0.16303030303030303,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1431201216586452
0.9066672200784035,0.16383838383838384,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14276673810292517
0.9066672200784035,0.16464646464646465,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14346640750760672
0.9066672200784035,0.16545454545454547,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14311563337024735
0.9066672200784035,0.16626262626262628,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14276741963438996
0.9066672200784035,0.16707070707070706,1.3253,0.0174,0.3877,-0.7165,0.0354,0.142421735302331
0.9066672200784035,0.16787878787878788,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14310718909697603
0.9066672200784035,0.16868686868686866,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14276400589532234
0.9066672200784035,0.16949494949494948,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14242327985848308
0.9066672200784035,0.1703030303030303,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14309499500343836
0.9066672200784035,0.1711111111111111,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14275670849002642
0.9066672200784035,0.17191919191919192,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14242080988694303
0.9066672200784035,0.17272727272727273,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14307924509767217
0.9066672200784035,0.17353535353535354,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14274572659025297
0.9066672200784035,0.17434343434343436,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14241452956258877
0.9066672200784035,0.17515151515151514,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14208562720767004
0.9066672200784035,0.17595959595959595,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14273124782271546
0.9066672200784035,0.17676767676767677,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14240463126690636
0.9066672200784035,0.17757575757575755,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14208024671973776
0.9066672200784035,0.17838383838383837,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14271344908160086
0.9066672200784035,0.17919191919191918,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14239129641548573
0.9066672200784035,0.18,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1420713155696825
0.9085007224270546,0.1,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14689251244954366
0.9085007224270546,0.10080808080808082,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14630258029715387
0.9085007224270546,0.10161616161616162,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1475604532839704
0.9085007224270546,0.10242424242424243,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14697720810311382
0.9085007224270546,0.10323232323232323,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14640082467449708
0.9085007224270546,0.10404040404040404,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1458311694998042
0.9085007224270546,0.10484848484848486,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1470499962607792
0.9085007224270546,0.10565656565656566,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14648658424175512
0.9085007224270546,0.10646464646464647,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14592959901473684
0.9085007224270546,0.10727272727272728,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1471117685627708
0.9085007224270546,0.10808080808080808,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14656078622032295
0.9085007224270546,0.1088888888888889,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14601594869794532
0.9085007224270546,0.1096969696969697,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14716333487573802
0.9085007224270546,0.11050505050505051,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14662427322947658
0.9085007224270546,0.11131313131313132,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1460910922882986
0.9085007224270546,0.11212121212121212,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14556368590147856
0.9085007224270546,0.11292929292929293,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14667781270353794
0.9085007224270546,0.11373737373737375,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14615582594932497
0.9085007224270546,0.11454545454545455,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14563937265254379
0.9085007224270546,0.11535353535353536,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1467221050764974
0.9085007224270546,0.11616161616161616,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14621087667518753
0.9085007224270546,0.11696969696969697,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1457049551697088
0.9085007224270546,0.11777777777777779,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14520424937565046
0.9085007224270546,0.11858585858585859,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1462569096250744
0.9085007224270546,0.1193939393939394,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14576112206406225
0.9085007224270546,0.1202020202020202,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14527034248198814
0.9085007224270546,0.12101010101010101,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14629453454218794
0.9085007224270546,0.12181818181818183,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1458085048448652
0.9085007224270546,0.12262626262626262,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1453272873447122
0.9085007224270546,0.12343434343434344,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14632431138817992
0.9085007224270546,0.12424242424242424,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1458476837003764
0.9085007224270546,0.12505050505050505,1.3253,0.0174,0.3877,-0.7165,0.0354,0.145375683486145
0.9085007224270546,0.12585858585858586,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14490823634835212
0.9085007224270546,0.12666666666666668,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14587919258915305
0.9085007224270546,0.12747474747474746,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14541608287257587
0.9085007224270546,0.12828282828282828,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1449573559160552
0.9085007224270546,0.1290909090909091,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14590352373611876
0.9085007224270546,0.1298989898989899,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1454489945202809
0.9085007224270546,0.13070707070707072,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14499868695496587
0.9085007224270546,0.13151515151515153,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14592113161310086
0.9085007224270546,0.13232323232323231,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14547488857548385
0.9085007224270546,0.13313131313131313,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1450327146390519
0.9085007224270546,0.13393939393939394,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14459454833669
0.9085007224270546,0.13474747474747475,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14549419993718785
0.9085007224270546,0.13555555555555554,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14505988792364807
0.9085007224270546,0.13636363636363635,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14462944220340895
0.9085007224270546,0.13717171717171717,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1455073314815957
0.9085007224270546,0.13797979797979798,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1450806228458834
0.9085007224270546,0.1387878787878788,1.3253,0.0174,0.3877,-0.7165,0.0354,0.144657646368949
0.9085007224270546,0.1395959595959596,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14423834796126783
0.9085007224270546,0.14040404040404042,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14509530547011315
0.9085007224270546,0.1412121212121212,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14467955875460933
0.9085007224270546,0.14202020202020202,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14426736544190563
0.9085007224270546,0.14282828282828283,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14510429452215637
0.9085007224270546,0.14363636363636365,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1446955492185577
0.9085007224270546,0.14444444444444443,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14429023876072006
0.9085007224270546,0.14525252525252524,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14510792375013068
0.9085007224270546,0.14606060606060606,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14470596197034222
0.9085007224270546,0.14686868686868687,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14430732219928202
0.9085007224270546,0.14767676767676768,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14391195892978062
0.9085007224270546,0.1484848484848485,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14471111773993947
0.9085007224270546,0.14929292929292928,1.3253,0.0174,0.3877,-0.7165,0.0354,0.14431894596812384
0.9085007224270546,0.1501010101010101,1.3253,0.0174,0.3877,-0.7165,0.0354,0.1439299454062583
